2020,G,U,55,534000,104
2020,G,Q,55,116787,17
2020,G,K,55,594941,79
2020,G,E,55,1555270,301
2020,G,C,55,340731,80
2020,G,T,56,74196,242
2020,G,,55,12910281026,34380
2020,G,P,56,93669,310
2020,G,I,56,86662,215
2020,G,G,55,236603036,21889
2020,G,Z,56,15334,35
2020,G,W,56,17618,67
2020,G,W,47,461139,1420
2020,G,D,55,1689227,231
2020,G,I,55,447759,48
2020,G,N,55,415212,91
2020,G,M,55,277148,47
2020,F,V,56,445731,917
2020,F,U,56,1336244,2444
2020,F,T,56,603920,1310
2020,F,Q,56,499937,1159
2020,F,P,56,897774,1661
2020,F,O,56,6111987,10718
2020,F,N,56,1243156,2823
2020,F,M,56,545474,1193
2020,F,J,56,3718026,7962
2020,F,H,56,48216832,71212
2020,F,G,56,1898568,3570
2020,F,F,56,1210453307,898437
2020,F,E,56,4886962,9012
2020,F,D,56,3127349,6649
2020,F,C,56,5022901,9420
2020,F,B,56,10078750,21074
2020,F,A,56,350536154,412636
2020,F,,55,6813939963,28926
2020,F,U,55,185913,66
2020,F,X,47,4554827,6769
2020,F,W,47,6244540,10004
2020,F,V,47,8838116,16459
2020,F,U,47,26136514,40293
2020,F,T,47,13328464,24738
2020,F,Q,47,9117716,19152
2020,F,P,47,17470109,30575
2020,F,N,47,22593978,50473
2020,F,M,47,11558722,21528
2020,F,K,47,23353172,49931
2020,F,J,47,47424234,110297
2020,F,G,47,35945565,71145
2020,F,F,47,34115872649,9872302
2020,F,E,47,181200497,155689
2020,F,D,47,53369540,107851
2020,F,C,47,92543910,150372
2020,F,B,47,163067202,319584
2020,F,A,47,3148598824,3487906
2020,F,Z,47,2941006,6058
2020,F,H,47,528691685,781392
2020,F,O,47,84452954,127720
2020,F,K,56,1887006,3501
2020,F,,56,58610498994,2531986
2020,F,W,56,463967,776
2020,F,O,55,527690,186
2020,F,J,55,258960,108
2020,F,I,55,189403,52
2020,F,H,55,1442788,489
2020,F,F,55,13043740,4231
2020,F,C,55,150918,81
2020,F,B,55,1125524,440
2020,F,A,55,7244259,3542
2020,F,I,56,624615,1131
2020,F,T,55,140175,38
2020,F,M,55,71946,36
2020,F,K,55,149251,60
2020,F,E,55,964793,287
2020,F,I,47,12599232,17201
2020,F,,47,288655671078,15143560
2020,F,Z,56,280919,450
2020,F,X,56,265201,513
2020,F,Q,55,27824,19
2020,F,N,55,344937,81
2020,F,D,55,740504,163
2020,F,Z,55,1620,4
2020,E,V,47,31184539,40883
2020,E,T,47,231090206,225349
2020,E,Q,47,19893742,34529
2020,E,P,47,26588057,39838
2020,E,O,47,183015564,80995
2020,E,N,47,30432458,51950
2020,E,M,47,15022428,22664
2020,E,K,47,17424046,26414
2020,E,J,47,32339414,49767
2020,E,I,47,81502761,42946
2020,E,H,47,255813949,186008
2020,E,G,47,9433421,14817
2020,E,F,47,434758278,312375
2020,E,E,47,32583987867,7634551
2020,E,D,47,414765632,498758
2020,E,B,47,353072377,346696
2020,E,A,47,653452805,580346
2020,E,W,56,584149,785
2020,E,E,56,803845552,438898
2020,E,D,56,24776561,33319
2020,E,B,56,13770464,22086
2020,E,A,56,37170142,48129
2020,E,X,47,16345669,20861
2020,E,C,47,10678447,18433
2020,E,X,56,1333054,1354
2020,E,Q,56,1773777,2391
2020,E,F,56,12799347,20202
2020,E,W,47,7278245,10260
2020,E,U,47,17476140,22954
2020,E,T,56,19485600,19071
2020,E,H,56,7705234,11612
2020,E,M,56,1071407,1439
2020,E,Z,56,212287,276
2020,E,P,56,1960885,2576
2020,E,O,56,3914327,5332
2020,E,N,56,1893499,3139
2020,E,K,56,1112514,1665
2020,E,C,56,630665,1078
2020,E,J,56,1994117,3007
2020,E,V,56,2129673,2666
2020,E,U,56,1117875,1591
2020,E,I,56,2343954,2934
2020,E,,55,13859698038,34988
2020,E,E,55,15032917,6353
2020,E,A,55,5285536,1816
2020,E,,47,255649833204,10957149
2020,E,Z,47,2334703,3799
2020,E,O,55,957361,270
2020,E,,56,53767180470,1627798
2020,E,G,56,404433,663
2020,E,U,55,177743,66
2020,E,T,55,669912,296
2020,E,Q,55,201096,57
2020,E,M,55,272926,76
2020,E,K,55,353246,106
2020,E,I,55,319911,110
2020,E,H,55,1464801,547
2020,E,G,55,53112,20
2020,E,F,55,2575281,955
2020,E,D,55,1305818,536
2020,E,B,55,2394758,917
2020,E,X,55,94907,36
2020,E,N,55,467323,159
2020,E,P,55,291112,112
2020,E,J,55,508254,174
2020,E,W,55,43242,25
2020,E,C,55,141905,38
2020,D,Z,56,129160,184
2020,D,W,56,403475,405
2020,D,V,56,612940,1017
2020,D,U,56,451895,915
2020,D,Q,56,2623852,3820
2020,D,O,56,3565696,6856
2020,D,N,56,2235568,3986
2020,D,M,56,756925,1514
2020,D,K,56,1111196,2163
2020,D,J,56,1746220,3919
2020,D,H,56,5906143,12659
2020,D,G,56,289420,681
2020,D,F,56,9684126,22863
2020,D,E,56,23624195,35462
2020,D,D,56,511667208,349830
2020,D,C,56,497353,1128
2020,D,B,56,12550216,25713
2020,D,A,56,25259862,51092
2020,D,T,55,223523,88
2020,D,N,55,422427,152
2020,D,F,55,3986529,1007
2020,D,D,55,30372864,6000
2020,D,A,55,9065270,2151
2020,D,Z,47,1043953,2524
2020,D,V,47,8647642,17594
2020,D,U,47,6258955,12735
2020,D,T,47,30665264,68729
2020,D,Q,47,30818672,57948
2020,D,P,47,24052988,51542
2020,D,N,47,25589778,71742
2020,D,M,47,10624953,26836
2020,D,K,47,11848766,31763
2020,D,I,47,87173080,58323
2020,D,H,47,68006930,165059
2020,D,F,47,104547209,267916
2020,D,E,47,283464746,494472
2020,D,D,47,17179636310,4536363
2020,D,B,47,238626303,377099
2020,D,A,47,347520440,482953
2020,D,X,47,4188423,7131
2020,D,W,47,2938846,4993
2020,D,O,47,30869457,71093
2020,D,J,47,23416043,62762
2020,D,G,47,4731525,12771
2020,D,C,47,5581403,15281
2020,D,P,56,2240582,3534
2020,D,,47,134674032722,7023803
2020,D,T,56,2475295,4200
2020,D,O,55,1086686,296
2020,D,E,55,1741605,667
2020,D,X,56,332354,513
2020,D,I,56,3015717,4402
2020,D,C,55,147754,55
2020,D,B,55,2577703,795
2020,D,,56,34797085170,1210765
2020,D,,55,10244282836,31657
2020,D,H,55,1945178,514
2020,D,W,55,6303,3
2020,D,P,55,262982,83
2020,D,M,55,211186,60
2020,D,I,55,227763,77
2020,D,K,55,272177,75
2020,D,J,55,507450,151
2020,D,Q,55,112447,33
2020,D,G,55,131080,39
2020,C,,56,3975332897,191402
2020,C,W,56,17873,47
2020,C,O,56,462643,1087
2020,C,M,56,45556,151
2020,C,H,56,1787437,4619
2020,C,G,56,274468,612
2020,C,F,56,9213771,17104
2020,C,D,56,210368,587
2020,C,B,56,739541,2060
2020,C,A,56,17833305,30632
2020,C,X,47,515339,992
2020,C,V,47,684970,1865
2020,C,T,47,1115262,2693
2020,C,Q,47,607121,1787
2020,C,P,47,1060059,2835
2020,C,N,47,1670765,5419
2020,C,M,47,828816,2262
2020,C,K,47,1906469,5282
2020,C,J,47,3233404,11524
2020,C,H,47,19477680,62799
2020,C,F,47,97832201,228927
2020,C,E,47,6170270,15332
2020,C,D,47,3123567,9078
2020,C,C,47,1746023247,662953
2020,C,B,47,9738058,32779
2020,C,A,47,143625723,333441
2020,C,N,56,97261,335
2020,C,K,56,99622,316
2020,C,J,56,302902,798
2020,C,E,56,618992,1198
2020,C,,47,18309034622,1482017
2020,C,Z,47,923637,2957
2020,C,O,47,3710139,13020
2020,C,G,47,3893647,9728
2020,C,Z,56,116838,270
2020,C,V,56,13693,74
2020,C,I,56,23667,96
2020,C,C,56,56529990,45091
2020,C,W,47,313400,793
2020,C,U,47,1769668,4948
2020,C,I,47,438272,1509
2020,C,T,56,48119,130
2020,C,P,56,46500,151
2020,C,,55,631029339,1424
2020,C,U,56,140750,260
2020,C,Q,56,25935,90
2020,C,F,55,148496,69
2020,C,D,55,54983,11
2020,C,B,55,197100,45
2020,C,A,55,267507,101
2020,B,E,56,22336044,24667
2020,B,B,56,1404054399,931861
2020,B,,55,13633703989,38523
2020,B,Q,55,123638,65
2020,B,P,55,302647,129
2020,B,N,55,710391,273
2020,B,K,55,333026,149
2020,B,H,55,2000096,887
2020,B,F,55,4451257,1654
2020,B,E,55,2691907,876
2020,B,D,55,1432897,530
2020,B,C,55,158000,82
2020,B,B,55,9154065,7152
2020,B,A,55,8439984,2980
2020,B,Z,47,1997154,5004
2020,B,X,47,5926882,9133
2020,B,W,47,4092612,8121
2020,B,V,47,8387367,16351
2020,B,U,47,12932937,23779
2020,B,T,47,22026846,47290
2020,B,Q,47,22110342,44717
2020,B,P,47,63744808,93355
2020,B,O,47,108360591,161734
2020,B,N,47,260960874,354969
2020,B,M,47,134545010,172844
2020,B,K,47,90986095,142006
2020,B,J,47,59226684,134470
2020,B,H,47,162090972,367320
2020,B,G,47,11771968,30488
2020,B,F,47,226870022,584334
2020,B,E,47,143549319,254120
2020,B,D,47,190402206,224682
2020,B,B,47,42384334830,10297557
2020,B,A,47,660514937,1007904
2020,B,V,56,944277,1235
2020,B,U,56,1833792,2139
2020,B,T,56,3276085,3838
2020,B,Q,56,3327640,3908
2020,B,O,56,17927465,18563
2020,B,N,56,44228394,39021
2020,B,M,56,19648737,17500
2020,B,K,56,15537795,14651
2020,B,J,56,9864746,11969
2020,B,I,56,5356811,5145
2020,B,H,56,32200207,34526
2020,B,G,56,2083257,2315
2020,B,F,56,56082231,57845
2020,B,D,56,16874305,20199
2020,B,C,56,2520028,2777
2020,B,W,56,544150,728
2020,B,P,56,9642642,9168
2020,B,A,56,115736396,119414
2020,B,C,47,12181546,32734
2020,B,Z,56,532919,502
2020,B,I,47,92936842,49748
2020,B,M,55,367807,132
2020,B,J,55,681203,227
2020,B,X,56,1015265,937
2020,B,,47,253479222138,13641254
2020,B,,56,69953092475,2709114
2020,B,X,55,22608,19
2020,B,O,55,882223,342
2020,B,T,55,255915,120
2020,B,W,55,24519,7
2020,B,V,55,74808,37
2020,B,U,55,371973,94
2020,B,I,55,197369,93
2020,B,Z,55,10839,5
2020,A,X,56,928605,1509
2020,A,W,56,1282433,1836
2020,A,V,56,1490801,2607
2020,A,U,56,4489549,7233
2020,A,T,56,2029034,4060
2020,A,Q,56,1558152,3218
2020,A,P,56,2433498,4279
2020,A,O,56,20585468,33795
2020,A,N,56,4117638,8581
2020,A,M,56,1781963,3641
2020,A,J,56,10924659,20494
2020,A,H,56,80371526,115343
2020,A,G,56,5852753,11708
2020,A,F,56,434810689,501596
2020,A,E,56,16503063,27924
2020,A,D,56,11900656,21213
2020,A,C,56,16212902,23514
2020,A,B,56,33913433,61866
2020,A,A,56,8290403379,2049755
2020,A,U,55,1481153,454
2020,A,T,55,827996,249
2020,A,Q,55,307937,123
2020,A,N,55,1496002,493
2020,A,M,55,533064,177
2020,A,K,55,1237614,349
2020,A,I,55,1170274,259
2020,A,H,55,7478087,2398
2020,A,G,55,726879,211
2020,A,F,55,25888646,8240
2020,A,E,55,6878304,1951
2020,A,D,55,5015162,1249
2020,A,C,55,1070228,270
2020,A,B,55,11077335,3117
2020,A,A,55,364443120,56531
2020,A,,47,419283072793,21645069
2020,A,Z,47,6109004,12079
2020,A,U,47,52625367,71595
2020,A,Q,47,22059412,33873
2020,A,P,47,39489896,47577
2020,A,O,47,200719377,241791
2020,A,N,47,67522210,90986
2020,A,M,47,25940986,36877
2020,A,K,47,53964075,75480
2020,A,J,47,110280681,174793
2020,A,I,47,45824859,37652
2020,A,H,47,688954309,873456
2020,A,G,47,63805345,100294
2020,A,F,47,3149895158,3498098
2020,A,E,47,311940216,306715
2020,A,D,47,254928754,234345
2020,A,C,47,133947097,184168
2020,A,B,47,620433381,586460
2020,A,A,47,56693651572,17321711
2020,A,K,56,4811444,8581
2020,A,Z,55,79418,34
2020,A,X,55,230271,75
2020,A,X,47,10808623,15777
2020,A,W,47,14579512,18512
2020,A,T,47,38460111,47698
2020,A,O,55,4710616,1090
2020,A,V,47,19927236,31321
2020,A,,55,52612957438,163109
2020,A,Z,56,665392,1224
2020,A,I,56,2032231,3584
2020,A,W,55,248511,75
2020,A,J,55,2029397,519
2020,A,,56,112069081474,4813832
2020,A,V,55,379601,143
2020,A,P,55,643573,245
2023,Z,,56,69920211,12442
2023,Z,X,56,9890,17
2023,Z,P,56,54820,135
2023,Z,M,56,39989,72
2023,Z,P,55,17800,2
2023,Z,N,55,26430,5
2023,Z,I,55,23900,6
2023,Z,D,55,202193,34
2023,Z,Z,47,208384474,36388
2023,Z,V,47,303372,638
2023,Z,U,47,591544,1216
2023,Z,P,47,716911,1523
2023,X,H,56,10272140,18099
2023,X,B,56,20874270,36712
2023,X,A,56,20730635,33082
2023,X,T,47,16505485,18670
2023,X,P,47,13249789,16631
2023,X,K,47,11527599,13843
2023,X,B,47,107671418,120974
2023,Z,T,47,1182224,2121
2023,Z,X,47,238551,376
2023,Z,Q,47,411817,967
2023,Z,W,47,197795,317
2023,Z,N,47,1429364,3307
2023,Z,M,47,806464,1480
2023,Z,K,47,897570,2138
2023,Z,J,47,1318421,2967
2023,Z,H,47,7045206,14526
2023,Z,G,47,832228,1898
2023,Z,F,47,9712125,22252
2023,Z,O,47,1103243,3018
2023,Z,I,47,496763,950
2023,Z,E,47,4445301,8012
2023,Z,D,47,2761940,5797
2023,Z,C,47,1610211,2729
2023,Z,B,47,6426432,14626
2023,Z,A,47,10049704,24650
2023,Z,J,56,140316,304
2023,Z,U,56,19690,62
2023,Z,E,56,409009,852
2023,Z,,47,616993196,143994
2023,Z,U,55,21080,11
2023,Z,O,55,542388,34
2023,Z,J,55,82308,21
2023,Z,F,55,443147,140
2023,Z,E,55,283190,33
2023,Z,B,55,781190,119
2023,Z,A,55,1036105,235
2023,Z,Z,56,4752159,2605
2023,Z,T,56,87604,183
2023,Z,Q,56,19925,67
2023,Z,N,56,104015,275
2023,Z,K,56,87323,184
2023,Z,H,56,594630,1413
2023,Z,G,56,51605,150
2023,Z,F,56,925843,2209
2023,Z,D,56,251998,522
2023,Z,B,56,746207,1613
2023,Z,A,56,1320536,2874
2023,Z,W,55,660,1
2023,Z,K,55,78820,14
2023,Z,G,55,57968,9
2023,X,Z,47,454237,664
2023,X,X,47,1282059753,177133
2023,X,W,47,1052059,1541
2023,X,V,47,2843447,3884
2023,X,U,47,4430100,5658
2023,X,N,47,22447171,27639
2023,X,M,47,9080644,10835
2023,X,J,47,15588388,19996
2023,X,I,47,10033598,10610
2023,X,H,47,56745421,69602
2023,X,G,47,7176824,9431
2023,X,F,47,80342043,103872
2023,X,E,47,102182733,109352
2023,X,D,47,59358564,69698
2023,X,A,47,88802548,104464
2023,X,O,47,15552632,19437
2023,X,C,47,4955810,7095
2023,X,Q,47,7173938,10471
2023,X,X,56,176973400,30688
2023,X,W,56,182999,343
2023,X,U,56,574171,1183
2023,X,T,56,2482733,4550
2023,X,Q,56,1191228,2246
2023,X,P,56,2128714,4237
2023,X,O,56,3521091,5882
2023,X,N,56,3764984,7077
2023,X,M,56,1293992,2545
2023,X,K,56,1948312,3168
2023,X,J,56,2938969,5248
2023,X,I,56,1959236,3679
2023,X,G,56,1144183,2267
2023,X,F,56,14997055,26059
2023,X,E,56,21223682,32328
2023,X,D,56,12095136,22268
2023,X,C,56,875798,1525
2023,X,Z,55,4087,3
2023,X,X,55,18656107,4049
2023,X,V,55,236883,81
2023,X,T,55,1019254,290
2023,X,Q,55,314829,151
2023,X,P,55,868870,310
2023,X,O,55,2228027,566
2023,X,N,55,1670306,577
2023,X,K,55,929178,266
2023,X,J,55,2640987,600
2023,X,H,55,4544578,1491
2023,X,G,55,443981,195
2023,X,F,55,8111052,2444
2023,X,E,55,8451597,2320
2023,X,D,55,4957325,1530
2023,X,B,55,9882990,2972
2023,X,A,55,11304256,3251
2023,Z,H,55,263715,58
2023,Z,W,56,8784,26
2023,Z,C,56,88570,240
2023,X,,56,1208111543,154574
2023,X,V,56,372101,753
2023,X,Z,56,41700,81
2023,X,U,55,389332,89
2023,X,C,55,301008,118
2023,Z,O,56,188474,382
2023,Z,I,56,46894,107
2023,Z,C,55,42526,11
2023,X,,47,5377867509,833973
2023,X,W,55,32192,15
2023,X,M,55,742683,187
2023,X,I,55,1015787,312
2023,Z,V,56,30858,53
2023,Z,Z,55,180772,46
2023,Z,V,55,10080,2
2023,Z,T,55,15900,4
2023,Z,,55,60692218,687
2023,X,,55,2002171017,13816
2023,W,Q,56,218098,409
2023,W,M,56,306033,504
2023,W,J,56,1161778,1413
2023,W,G,56,471266,645
2023,W,B,56,6322318,8867
2023,W,T,55,51744,10
2023,W,N,55,85200,11
2023,W,M,55,61469,9
2023,W,C,55,11260,5
2023,W,Z,47,261613,380
2023,W,J,47,4130104,6447
2023,W,I,47,2273993,2876
2023,V,K,56,1985603,3700
2023,V,D,55,26057701,8013
2023,V,X,47,1526537,3601
2023,V,Q,47,7063719,18302
2023,V,P,47,10920784,28258
2023,U,I,56,2227739,3188
2023,U,H,56,47190660,56612
2023,U,A,56,104867400,114286
2023,U,M,55,4879857,747
2023,U,H,55,79282077,13138
2023,U,D,55,41481415,6415
2023,U,P,47,9677767,20574
2023,U,J,47,30301172,57854
2023,U,I,47,6077949,12081
2023,U,H,47,146307708,270575
2023,U,G,47,44324897,78237
2023,U,F,47,234144406,439293
2023,T,,56,10624858526,729080
2023,T,X,56,1500778,1587
2023,T,W,56,1321010,1316
2023,T,T,56,1307511450,348892
2023,T,Q,56,5586407,7331
2023,T,M,56,5654941,7747
2023,T,E,56,311463257,314374
2023,T,,55,5066089589,36581
2023,T,U,55,2421593,394
2023,T,K,55,5205836,775
2023,T,H,55,29494037,3597
2023,T,,47,29647317784,4397117
2023,T,V,47,44289393,79476
2023,T,P,47,26654319,59302
2023,T,N,47,40295907,95165
2023,Q,J,56,4950489,9456
2023,Q,E,56,39515649,61081
2023,Q,B,56,41334279,76471
2023,Q,X,55,229749,89
2023,Q,O,55,7511759,1537
2023,Q,G,55,1609897,295
2023,Q,V,47,3262110,7824
2023,Q,M,47,11036588,27631
2023,W,W,47,1022674096,184122
2023,W,,47,3627199904,453456
2023,W,X,47,627926,961
2023,W,V,47,1571342,1792
2023,W,T,47,6211131,6684
2023,W,Q,47,1570660,2721
2023,W,U,47,2050727,2636
2023,W,P,47,3944037,4163
2023,W,O,47,4503977,6315
2023,W,N,47,5212893,7926
2023,W,M,47,2171689,3277
2023,W,K,47,3672513,4719
2023,W,H,47,20132402,28489
2023,W,G,47,2452227,3465
2023,W,F,47,35059852,49917
2023,W,E,47,22543560,29599
2023,W,D,47,13948600,18632
2023,W,B,47,26236216,35569
2023,W,A,47,34052775,47504
2023,W,C,47,1292035,2628
2023,W,W,55,618884,56
2023,W,,55,623773707,469
2023,W,Q,55,35286,5
2023,W,F,55,721262,77
2023,W,O,55,376782,42
2023,W,J,55,206556,18
2023,W,H,55,358854,46
2023,W,D,55,342734,49
2023,W,A,55,1432272,144
2023,W,K,55,8160,2
2023,W,Z,55,10692,2
2023,W,E,55,652630,71
2023,W,B,55,1024006,85
2023,W,W,56,154172860,38081
2023,W,V,56,171183,289
2023,W,T,56,1133794,1466
2023,W,U,56,341292,491
2023,W,O,56,1386506,1792
2023,W,N,56,1112746,1543
2023,W,K,56,746838,924
2023,W,I,56,434390,662
2023,W,H,56,4664036,6283
2023,W,F,56,8770241,11292
2023,W,Z,56,16021,40
2023,W,X,56,146281,198
2023,W,P,56,554920,795
2023,W,E,56,5991806,7510
2023,W,D,56,3388462,4829
2023,W,A,56,11177958,12965
2023,W,C,56,402808,426
2023,W,V,55,55200,6
2023,W,P,55,29320,5
2023,W,I,55,94750,9
2023,W,G,55,26856,6
2023,V,H,56,15824039,26858
2023,V,F,56,27764826,45967
2023,V,E,56,51068945,78505
2023,V,D,56,28267029,48892
2023,V,B,56,27279652,47496
2023,V,Z,47,623293,1169
2023,V,W,47,1014586,2078
2023,V,V,47,2472668461,464837
2023,V,U,47,52839513,93149
2023,V,T,47,38892808,87384
2023,V,N,47,19155747,49547
2023,V,M,47,8129435,20441
2023,V,K,47,8733186,21246
2023,V,J,47,13167562,32410
2023,V,H,47,67550403,137795
2023,V,G,47,11394012,25865
2023,V,F,47,100975586,213976
2023,V,E,47,132789852,313550
2023,V,D,47,71900158,181866
2023,V,C,47,6731959,13996
2023,V,B,47,87439701,205755
2023,V,A,47,113308091,232157
2023,V,I,47,7760524,19468
2023,V,O,47,14043752,33040
2023,V,,56,2948486166,311139
2023,V,U,56,14306120,17048
2023,V,T,56,10936640,16676
2023,V,A,56,41053566,58920
2023,V,X,56,455903,675
2023,V,V,56,485093806,74762
2023,V,Q,56,1597229,3057
2023,V,N,56,4959105,9451
2023,V,M,56,1840222,3237
2023,V,J,56,3713877,6445
2023,V,G,56,2621160,4627
2023,V,C,56,1191720,2330
2023,V,W,56,236606,377
2023,V,I,56,2905802,5269
2023,V,V,55,29463798,13340
2023,V,U,55,3666112,1760
2023,V,T,55,6908680,2341
2023,V,N,55,5112396,1584
2023,V,M,55,2185496,610
2023,V,K,55,2310709,662
2023,V,J,55,4991973,1253
2023,V,H,55,12887995,4092
2023,V,G,55,1761469,599
2023,V,F,55,22549768,7204
2023,V,E,55,44530458,14059
2023,V,C,55,877259,338
2023,V,B,55,27767317,8077
2023,V,O,56,4835130,8395
2023,V,,55,5816177430,51543
2023,V,P,56,3061150,5835
2023,V,A,55,36798612,11183
2023,V,Z,56,78712,125
2023,V,X,55,179084,96
2023,V,P,55,2891855,886
2023,V,Q,55,1359983,422
2023,V,O,55,6265644,1600
2023,V,,47,10035911741,2047717
2023,U,U,47,4923041249,895909
2023,U,T,47,19875251,36852
2023,U,Q,47,5725119,12752
2023,U,N,47,19054307,44924
2023,U,K,47,16203313,32342
2023,U,E,47,76131749,144626
2023,U,D,47,47506670,97245
2023,U,C,47,15224897,31577
2023,U,B,47,104800367,205501
2023,U,A,47,254539702,427543
2023,U,Z,47,999858,1447
2023,U,W,47,1627172,2469
2023,U,V,47,52697209,65786
2023,U,M,47,8263446,18146
2023,U,Z,56,142221,129
2023,U,X,56,421183,553
2023,U,U,56,640202932,143906
2023,U,T,56,5469406,7138
2023,U,Q,56,1345727,1978
2023,U,P,56,3413237,4521
2023,U,N,56,7329880,9734
2023,U,M,56,2156442,3135
2023,U,K,56,5460468,6482
2023,U,J,56,11061653,12854
2023,U,G,56,13752136,16390
2023,U,F,56,86074129,101910
2023,U,E,56,27351036,34918
2023,U,D,56,18126808,24098
2023,U,B,56,40380483,51516
2023,U,U,55,51751147,14495
2023,U,T,55,9545183,1620
2023,U,Q,55,2283036,366
2023,U,O,55,33551304,4557
2023,U,N,55,13741415,2090
2023,U,K,55,9228307,1559
2023,U,J,55,31727437,4250
2023,U,G,55,11717527,2547
2023,U,F,55,144651816,24683
2023,U,E,55,64767203,9952
2023,U,C,55,5353215,1033
2023,U,B,55,91539242,13618
2023,U,A,55,219351707,32756
